time,t,t_imu,freq_imu,ypr_0,ypr_1,ypr_2,a_0,a_1,a_2,W_0,W_1,W_2,temperature,t_gps,freq_gps,rtk_x_0,rtk_x_1,rtk_x_2,rtk_v_0,rtk_v_1,rtk_v_2,llh_0,llh_1,llh_2,status,num_sats,t_ane1,freq_ane1,uvw_ane1_0,uvw_ane1_1,uvw_ane1_2,temp_ane1,t_ane2,freq_ane2,uvw_ane2_0,uvw_ane2_1,uvw_ane2_2,temp_ane2,base_t_imu,base_freq_imu,base_ypr_0,base_ypr_1,base_ypr_2,base_a_0,base_a_1,base_a_2,base_W_0,base_W_1,base_W_2,base_temperature,base_t_gps,base_freq_gps,base_llh_0,base_llh_1,base_llh_2,base_status,base_num_sats,
130824.330073,62,0.000188,25,-61.462825775146484,1.141640067100525,-2.0847978591918945,0.18685410916805267,0.37063175439834595,-9.94940185546875,-0.0006012330995872617,0.0004990455927327275,-0.0001620464026927948,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
130824.358225,90,0.000188,25,-61.46788787841797,1.1418534517288208,-2.083949089050293,0.19977377355098724,0.3512876629829407,-9.913211822509766,-0.0007391570834442973,6.411204230971634e-05,-0.0007857447490096092,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
130824.417368,149,0.000188,25,-61.4697265625,1.1407577991485596,-2.0842669010162354,0.2045619785785675,0.34674108028411865,-9.929216384887695,0.0005942514981143177,-0.000623255327809602,0.0002905353903770447,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
130824.440007,172,0.000188,25,-61.47653579711914,1.1411492824554443,-2.0847864151000977,0.1931440383195877,0.3593801259994507,-9.94377613067627,-0.0008119983831420541,-0.0006962104234844446,0.00010238867253065109,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
130824.474786,207,0.000188,25,-61.48516082763672,1.1406397819519043,-2.084320068359375,0.18905165791511536,0.3559267222881317,-9.91091251373291,0.0004749413928948343,-0.00041159417014569044,0.00039111077785491943,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
130824.505048,237,0.000188,25,-61.494930267333984,1.140509009361267,-2.083430290222168,0.215179443359375,0.346652626991272,-9.936452865600586,0.00058232486480847,0.0010867419186979532,3.814697265625e-05,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
130824.534729,267,0.000188,25,-61.50226593017578,1.1409916877746582,-2.081947088241577,0.18881580233573914,0.36536744236946106,-9.904041290283203,0.00028331310022622347,0.0002965176827274263,-0.0008774669840931892,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
130824.557446,289,0.000188,25,-61.5079460144043,1.1408973932266235,-2.082080364227295,0.2129039615392685,0.3490085005760193,-9.9260835647583,-0.0008918831590563059,-0.00025097434991039336,-0.0015154723078012466,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
130824.582677,315,0.000188,25,-61.51399230957031,1.1412317752838135,-2.0814054012298584,0.19236503541469574,0.36064594984054565,-9.933006286621094,0.0006268256111070514,0.000461989373434335,0.0007105730473995209,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
130824.615365,347,0.000188,25,-61.5262451171875,1.1418604850769043,-2.0821280479431152,0.1978452503681183,0.38793256878852844,-9.921300888061523,0.001083487761206925,0.00029188417829573154,-4.3283216655254364e-05,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
130824.636309,368,0.000188,25,-61.52906036376953,1.1418488025665283,-2.0823850631713867,0.18787750601768494,0.3419906497001648,-9.896005630493164,-0.00015660282224416733,-0.0013444379437714815,0.000699908472597599,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
130824.656837,389,0.000188,25,-61.53186798095703,1.1415858268737793,-2.0811192989349365,0.20058393478393555,0.35951706767082214,-9.904555320739746,0.0012558689340949059,-0.0009162497008219361,0.0007146839052438736,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
130824.677318,409,0.000188,25,-61.53470230102539,1.1416698694229126,-2.081451892852783,0.21390390396118164,0.3687809109687805,-9.93636703491211,0.0006607890245504677,0.0008703001076355577,-0.00041568465530872345,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
130824.697817,430,0.000188,25,-61.53711700439453,1.1419124603271484,-2.0806167125701904,0.21065765619277954,0.3397604525089264,-9.89956283569336,-0.000867704045958817,-0.0010710210772231221,-0.0002831770107150078,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
130824.718425,451,0.000188,25,-61.54050064086914,1.1423110961914062,-2.080796957015991,0.22188980877399445,0.3785785436630249,-9.932541847229004,0.0011947860475629568,-0.0005938378162682056,-0.0010672425851225853,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
130824.738945,471,0.000188,25,-61.54235076904297,1.1430904865264893,-2.0803112983703613,0.2104053497314453,0.34841251373291016,-9.902225494384766,0.0003397220280021429,-0.00033575284760445356,-0.00013659708201885223,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
130824.763593,496,0.000188,25,-61.545875549316406,1.1430673599243164,-2.080059289932251,0.19861340522766113,0.33618664741516113,-9.908454895019531,0.0003462168388068676,-0.0003508414956741035,-0.0002562403678894043,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
130824.784911,517,0.000188,25,-61.5489616394043,1.1420574188232422,-2.080552816390991,0.19837132096290588,0.37354734539985657,-9.939064979553223,-0.00028525793459266424,0.0005291513516567647,-0.0009844964370131493,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
