time,t,t_imu,freq_imu,ypr_0,ypr_1,ypr_2,a_0,a_1,a_2,W_0,W_1,W_2,temperature,t_gps,freq_gps,rtk_x_0,rtk_x_1,rtk_x_2,rtk_v_0,rtk_v_1,rtk_v_2,llh_0,llh_1,llh_2,status,num_sats,t_ane1,freq_ane1,uvw_ane1_0,uvw_ane1_1,uvw_ane1_2,temp_ane1,t_ane2,freq_ane2,uvw_ane2_0,uvw_ane2_1,uvw_ane2_2,temp_ane2,base_t_imu,base_freq_imu,base_ypr_0,base_ypr_1,base_ypr_2,base_a_0,base_a_1,base_a_2,base_W_0,base_W_1,base_W_2,base_temperature,base_t_gps,base_freq_gps,base_llh_0,base_llh_1,base_llh_2,base_status,base_num_sats,
152039.482779,1053,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
152039.519333,1089,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.060308,5,0.0,0.0,0.0,0.0,0.0,0.0,38.89932611942155,-77.04972418697645,-13.69904155989383,1,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
152039.539455,1109,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.060308,5,0.0,0.0,0.0,0.0,0.0,0.0,38.89932611942155,-77.04972418697645,-13.69904155989383,1,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
152039.560634,1131,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.060308,5,0.0,0.0,0.0,0.0,0.0,0.0,38.89932611942155,-77.04972418697645,-13.69904155989383,1,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
152039.589199,1159,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.060308,5,0.0,0.0,0.0,0.0,0.0,0.0,38.89932611942155,-77.04972418697645,-13.69904155989383,1,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
152039.616750,1187,1.110401,0,0.0,-0.375,0.625,0.0,0.0,-0.35000000000000003,0.002181661564992912,-0.006544984694978736,-0.001090830782496456,13,1.060308,5,0.0,0.0,0.0,0.0,0.0,0.0,38.89932611942155,-77.04972418697645,-13.69904155989383,1,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
152039.638940,1209,1.110401,0,0.0,-0.375,0.625,0.0,0.0,-0.35000000000000003,0.002181661564992912,-0.006544984694978736,-0.001090830782496456,13,1.060308,5,0.0,0.0,0.0,0.0,0.0,0.0,38.89932611942155,-77.04972418697645,-13.69904155989383,1,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
152039.667631,1238,1.110401,0,0.0,-0.375,0.625,0.0,0.0,-0.35000000000000003,0.002181661564992912,-0.006544984694978736,-0.001090830782496456,13,1.060308,5,0.0,0.0,0.0,0.0,0.0,0.0,38.89932611942155,-77.04972418697645,-13.69904155989383,1,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
152039.712051,1282,1.110401,0,0.0,-0.375,0.625,0.0,0.0,-0.35000000000000003,0.002181661564992912,-0.006544984694978736,-0.001090830782496456,13,1.253028,5,1.174,-0.514,-1.877,-0.011,0.012,0.036,38.89932611081825,-77.0497237676979,-13.753684461126655,3,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
152039.739597,1310,1.110401,0,0.0,-0.375,0.625,0.0,0.0,-0.35000000000000003,0.002181661564992912,-0.006544984694978736,-0.001090830782496456,13,1.253028,5,1.174,-0.514,-1.877,-0.011,0.012,0.036,38.89932611081825,-77.0497237676979,-13.753684461126655,3,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
