time,t,t_imu,freq_imu,ypr_0,ypr_1,ypr_2,a_0,a_1,a_2,W_0,W_1,W_2,temperature,t_gps,freq_gps,rtk_x_0,rtk_x_1,rtk_x_2,rtk_v_0,rtk_v_1,rtk_v_2,llh_0,llh_1,llh_2,status,num_sats,t_ane1,freq_ane1,uvw_ane1_0,uvw_ane1_1,uvw_ane1_2,temp_ane1,t_ane2,freq_ane2,uvw_ane2_0,uvw_ane2_1,uvw_ane2_2,temp_ane2,base_t_imu,base_freq_imu,base_ypr_0,base_ypr_1,base_ypr_2,base_a_0,base_a_1,base_a_2,base_W_0,base_W_1,base_W_2,base_temperature,base_t_gps,base_freq_gps,base_llh_0,base_llh_1,base_llh_2,base_status,base_num_sats,
084631.319395,37,0.000176,25,-95.04253387451172,-0.11030713468790054,-1.837815523147583,0.009491190314292908,0.12222351133823395,-9.981928825378418,0.001689107739366591,0.001403206493705511,-0.013547578826546669,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
084631.345900,64,0.000176,25,-95.04253387451172,-0.11030713468790054,-1.837815523147583,0.009491190314292908,0.12222351133823395,-9.981928825378418,0.001689107739366591,0.001403206493705511,-0.013547578826546669,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
084631.369252,88,0.000176,25,-95.05059051513672,-0.1089576929807663,-1.8369319438934326,-0.08032405376434326,0.17981171607971191,-10.012249946594238,0.0010732735972851515,0.0012870903592556715,-0.013619400560855865,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
084631.426180,144,0.000176,25,-95.05814361572266,-0.10969545692205429,-1.8364659547805786,-0.09340515732765198,0.18144956231117249,-9.902937889099121,0.0008742781355977058,-0.001364401075989008,-0.01306511927396059,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
084631.455389,174,0.000176,25,-95.08165740966797,-0.12055618315935135,-1.837355375289917,-0.18391487002372742,0.3246830999851227,-9.695587158203125,-0.00026097381487488747,-0.005368094891309738,-0.014511807821691036,0.0,0.155068,5,0.0,0.0,0.0,0.0,0.0,0.0,39.10443953247875,-76.3559314395766,-30.2310576324904,6,13,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
084631.479713,198,0.000176,25,-95.1036376953125,-0.1240968331694603,-1.8368251323699951,-0.07256914675235748,0.39583301544189453,-9.879497528076172,0.0007865212392061949,-0.0029201204888522625,-0.011426830664277077,0.0,0.155068,5,0.0,0.0,0.0,0.0,0.0,0.0,39.10443953247875,-76.3559314395766,-30.2310576324904,6,13,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
084631.505007,223,0.000176,25,-95.1392822265625,-0.11501523107290268,-1.8307437896728516,-0.09518612921237946,0.04333171993494034,-9.953652381896973,0.0016172424657270312,0.0006817676476202905,-0.012187737971544266,0.0,0.155068,5,0.0,0.0,0.0,0.0,0.0,0.0,39.10443953247875,-76.3559314395766,-30.2310576324904,6,13,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
084631.534774,253,0.000176,25,-95.18215942382812,-0.12141897529363632,-1.829099416732788,-0.10467551648616791,0.4301159977912903,-9.916556358337402,-0.0026584849692881107,-0.006944954860955477,-0.01252463087439537,0.0,0.155068,5,0.0,0.0,0.0,0.0,0.0,0.0,39.10443953247875,-76.3559314395766,-30.2310576324904,6,13,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
084631.564373,283,0.000176,25,-95.22212982177734,-0.11754805594682693,-1.8280744552612305,0.04888361319899559,0.15535861253738403,-9.878829002380371,0.0024557672441005707,0.0013045858358964324,-0.011417508125305176,0.0,0.155068,5,0.0,0.0,0.0,0.0,0.0,0.0,39.10443953247875,-76.3559314395766,-30.2310576324904,6,13,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
084631.588679,307,0.000176,25,-95.24344635009766,-0.09759704023599625,-1.8247686624526978,-0.27244147658348083,0.011908311396837234,-9.821822166442871,-0.0006042870227247477,0.006051436997950077,-0.012471581809222698,0.0,0.283772,5,0.0,0.0,0.0,-1.532,-1.112,-0.015,39.104436841341666,-76.35593386595475,-30.237285196343986,0,13,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,
